	s_MAIN_ID	s_RA	s_DEC	s_RA_PREC	s_DEC_PREC	s_COO_ERR_MAJA	s_COO_ERR_MINA	s_COO_ERR_ANGLE	s_COO_QUAL	s_COO_WAVELENGTH	s_COO_BIBCODE	s_class	s_glat	s_glon	join
310	b'HD 309784'	09 42 36.4725	-67 08 53.668	14.0	14.0	0.030300000682473183	0.031599998474121094	90.0	A	O	b'2018yCat.1345....0G'	Be	-10.684222885665736	286.07368116437823	-1.0
311	b'HD 298697'	09 48 53.0376	-53 08 06.761	14.0	14.0	0.02500000037252903	0.02410000003874302	90.0	A	O	b'2018yCat.1345....0G'	Be	0.4871924279377373	277.532250206474	-1.0
312	b'SS73  29'	11 08 27.48	-65 47 21.1	6.0	6.0			0.0	D		b'2002A&A...383..188M'	Be	-4.998305593147887	292.6313879701914	-1.0
313	b'RX J0051.9-7255'	00 51 54.20	-72 55 36.0	6.0	6.0			0.0	D	O	b'2010AJ....140..416B'	Be	-44.20154268566419	302.88427314705217	-1.0
314	b'CPD-57  3518'	10 35 54.6651	-58 13 48.830	14.0	14.0	0.06660000234842299	0.05609999969601631	90.0	A	O	b'2018yCat.1345....0G'	Be	0.07739930825018408	285.86325801360323	-1.0
315	b'4U 2238+60'	22 39 20.8444	+61 16 26.607	14.0	14.0	0.016200000420212746	0.015799999237060547	90.0	A	O	b'2018yCat.1345....0G'	Be	2.362332820482873	107.73444810572668	-1.0
316	b'HD  38489'	05 40 13.3208	-69 22 46.485	14.0	14.0	0.02219999954104424	0.025399999693036083	90.0	A	O	b'2018yCat.1345....0G'	Be	-31.50722717494065	279.7725562754646	-1.0
317	b'Cl* NGC 6231     SS      68A'	16 54 08.78	-41 51 49.5	6.0	6.0	60.0	60.0	90.0	B		b'2003yCat.2246....0C'	Be	1.1625933121589338	343.43188987799505	-1.0
318	b'WRAY 15-1440'	16 15 42.2921	-59 54 01.043	14.0	14.0	0.1768999993801117	0.1467999964952469	90.0	A	O	b'2018yCat.1345....0G'	Be	-6.546694712729068	326.05275638181513	-1.0
319	b'LS  173'	07 07 10.9403	-09 22 25.625	14.0	14.0	0.03390000015497208	0.04039999842643738	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.8016855671635421	223.06041309778232	-1.0
320	b'EM* LkHA  192'	20 59 17.2222	+44 17 46.402	14.0	14.0	0.017400000244379044	0.020800000056624413	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.0748044195361477	85.53470343606439	-1.0
321	b'[DWC2011] 107'	17 45 39.34	-28 53 21.1	6.0	6.0	49.0	49.0	90.0	B	O	b'2011MNRAS.417..114D'	Be	0.0178071791224778	0.04417486796944657	-1.0
322	b'[IC55b] 20'	18 25 08.0630	-06 08 23.740	14.0	14.0	0.04230000078678131	0.04439999908208847	90.0	A	O	b'2018yCat.1345....0G'	Be	3.0131549616384263	24.46066196675239	-1.0
323	b'EM* MWC  485'	05 14 26.9233	+32 48 03.258	14.0	14.0	0.03909999877214432	0.030799999833106995	90.0	A	O	b'2018yCat.1345....0G'	Be	-3.451572855379633	173.088482538304	-1.0
324	b'BD+56   251'	01 20 50.6140	+57 26 18.924	14.0	14.0	0.01820000074803829	0.02319999970495701	90.0	A	O	b'2018yCat.1345....0G'	Be	-5.206589500708482	126.89714521150849	-1.0
325	b'HD  92759'	10 41 21.3135	-57 39 51.454	14.0	14.0	0.026100000366568562	0.027400000020861626	90.0	A	O	b'2018yCat.1345....0G'	Be	0.9235647270261756	286.218174396548	-1.0
326	b'HD 280999'	05 23 14.8960	+37 42 53.659	14.0	14.0	0.06660000234842299	0.04899999871850014	90.0	A	O	b'2018yCat.1345....0G'	Be	0.8401566763776092	170.0953111736244	-1.0
327	b'EM* GGA  153'	02 19 28.1079	+60 10 07.343	14.0	14.0	0.019999999552965164	0.022500000894069668	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.8537387568457792	133.67640753835698	-1.0
328	b'EM* StHA  160'	19 10 56.4141	-16 50 13.463	14.0	14.0	0.04560000076889992	0.03880000114440918	90.0	A	O	b'2018yCat.1345....0G'	Be	-11.798811832507507	19.902240815391494	-1.0
329	b'HD 253215'	06 12 13.8666	+20 00 03.479	8.0	8.0	0.3310000002384186	0.3179999887943268	94.0	A	O	b'2016A&A...595A...2G'	Be	0.7787021576357777	190.7600015766515	-1.0
330	b'CD-28  5235'	07 59 22.1551	-28 54 23.791	14.0	14.0	0.0227000005543232	0.028200000524520874	90.0	A	O	b'2018yCat.1345....0G'	Be	0.4096438692013798	246.08048106599128	-1.0
331	b'RX J0051.3-7250'	00 51 18.93	-72 50 36.5	6.0	6.0	170.0	160.0	68.0	B	I	b'2003yCat.2246....0C'	Be	-44.28477719555338	302.9445354137967	-1.0
332	b'BD+49  3718'	22 01 38.2020	+50 10 04.633	14.0	14.0	0.03220000118017197	0.03150000050663948	90.0	A	O	b'2018yCat.1345....0G'	Be	-4.0411998073406945	97.24776777161257	-1.0
333	b'HD  98624'	11 20 05.5499	-61 14 00.335	14.0	14.0	0.0210999995470047	0.0227000005543232	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.2854024933944176	292.16742444076056	-1.0
334	b'LIN 112'	00 48 23.56	-73 15 29.5	6.0	6.0	70.0	60.0	7.0	B	I	b'2003yCat.2246....0C'	Be	-43.868259340158865	303.23610985840196	-1.0
335	b'LHA 115-S  18'	00 54 09.5415	-72 41 43.291	14.0	14.0	0.014800000004470347	0.01290000043809414	90.0	A	O	b'2018yCat.1345....0G'	Be	-44.431396637421166	302.64856236172784	-1.0
336	b'IGR J19113+1533'	19 11 18.83	+15 32 32.8	6.0	6.0			0.0	D		b'2010A&A...519A..96M'	Be	2.746275997021315	49.003834995213964	-1.0
337	b'EM* AS  341'	19 09 55.4646	-02 47 37.302	14.0	14.0	0.050599999725818634	0.04670000076293945	90.0	A	O	b'2018yCat.1345....0G'	Be	-5.3851487227490695	32.54745491332364	-1.0
338	b'BD-17  1944'	07 22 58.7462	-17 57 00.447	14.0	14.0	0.02789999917149544	0.02759999968111515	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.396693228355413	232.43730579499262	-1.0
339	b'BD+49  2768'	18 19 21.2325	+49 25 16.956	14.0	14.0	0.03500000014901161	0.03990000113844872	90.0	A	O	b'2018yCat.1345....0G'	Be	25.284146249725946	77.50370510753459	-1.0
340	b'PHL  7196'	01 09 14.1164	-20 42 38.145	14.0	14.0	0.04749999940395355	0.036299999803304665	90.0	A	O	b'2018yCat.1345....0G'	Be	-82.40396995203145	156.22693404374692	-1.0
341	b'EM* MWC 1038'	21 06 12.2475	+55 36 05.827	14.0	14.0	0.024900000542402267	0.02500000037252903	90.0	A	O	b'2018yCat.1345....0G'	Be	5.58574982720805	94.74848220814847	-1.0
342	b'CD-31  5475'	08 04 11.2220	-31 24 21.684	14.0	14.0	0.02070000022649765	0.02950000017881393	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.02996977210301203	248.75221356393132	-1.0
343	b'EM* StHA  143'	17 14 25.3770	+31 35 00.563	14.0	14.0	0.02649999968707561	0.03139999881386757	90.0	A	O	b'2018yCat.1345....0G'	Be	33.384397341446345	54.471111265142994	-1.0
344	b'CD-45  4826'	09 04 06.5351	-45 40 36.346	14.0	14.0	0.022099999710917476	0.026399999856948853	90.0	A	O	b'2018yCat.1345....0G'	Be	0.801504334706252	267.134283579277	-1.0
345	b'ELHC  6'	05 18 17.980	-69 35 31.94	7.0	7.0	97.0	97.0	90.0	B	O	b'2012yCat.1322....0Z'	Be	-33.369754163336786	280.379533958714	-1.0
346	b'V* V369 Peg'	23 03 41.8138	+17 17 55.005	14.0	14.0	0.7919999957084656	0.7202000021934509	90.0	A	O	b'2018yCat.1345....0G'	Be	-38.459752185210405	89.40538999865883	-1.0
347	b'HD 307350'	11 54 00.5663	-58 31 16.199	14.0	14.0	0.02580000087618828	0.02360000088810921	90.0	A	O	b'2018yCat.1345....0G'	Be	3.517007682784205	295.4780784008585	-1.0
348	b'RX J0516.0-6916'	05 16 00.1007	-69 16 09.022	8.0	8.0	300.0	300.0	90.0	C	I	b'2009AJ....138.1003B'	Be	-33.63422655409212	280.05079729242993	-1.0
349	b'Gaia 18akn'	18 25 00.7248	-15 48 54.007	14.0	14.0	0.02339999936521053	0.02500000037252903	90.0	A	O	b'2018yCat.1345....0G'	Be	-1.475748025499123	15.886946552566778	-1.0
350	b'EM* AS   19'	01 24 01.0363	+58 50 36.173	14.0	14.0	0.02089999988675117	0.025599999353289604	90.0	A	O	b'2018yCat.1345....0G'	Be	-3.7616318941895015	127.14458001083669	-1.0
351	b'EM* MWC  941'	18 36 34.9845	-09 05 13.796	14.0	14.0	0.04419999942183495	0.0478999987244606	90.0	A	O	b'2018yCat.1345....0G'	Be	-0.8648937824465862	23.15892290589403	-1.0
352	b'SAO 218787'	07 32 45.0174	-49 12 30.185	14.0	14.0	0.03790000081062317	0.03669999912381172	90.0	A	O	b'2018yCat.1345....0G'	Be	-13.944281790698644	261.46097214055425	-1.0
353	b'EM* MWC  681'	00 53 46.2309	+60 50 08.446	14.0	14.0	0.02380000054836273	0.02419999986886978	90.0	A	O	b'2018yCat.1345....0G'	Be	-2.034780263578233	123.2162795407666	-1.0
354	b'CD-23  6121'	07 45 08.4059	-24 07 53.395	14.0	14.0	0.029600000008940693	0.03370000049471855	90.0	A	O	b'2018yCat.1345....0G'	Be	0.12374320959727628	240.3497410404749	-1.0
355	b'IRAS 04530-6916'	04 52 45.668	-69 11 49.47	7.0	7.0	200.0	60.0	0.0	B	I	b'2003yCat.2246....0C'	Be	-35.64178126912759	280.6152982738893	-1.0
356	b'2S 1553-542'	15 57 49.00	-54 24 54.0	6.0	6.0			0.0	D	O	b'2004A&A...424..727P'	Be	-0.8570366233256013	327.94413337773767	-1.0
357	b'HD 266894'	06 57 01.9958	+09 16 13.445	14.0	14.0	0.045000001788139336	0.043900001794099815	90.0	A	O	b'2018yCat.1345....0G'	Be	5.445494648855427	205.2897569824572	-1.0
358	b'CD-55  4911'	13 01 34.8172	-56 05 30.905	14.0	14.0	0.018799999728798863	0.027400000020861626	90.0	A	O	b'2018yCat.1345....0G'	Be	6.751782816895424	304.35599729122606	-1.0
359	b'Haro 3-47'	18 28 50.6458	-24 32 01.781	14.0	14.0	0.07680000364780426	0.07970000058412552	90.0	A	O	b'2018yCat.1345....0G'	Be	-6.295155343534168	8.54682033901482	-1.0
360	b'V* V668 Pup'	07 33 21.5083	-11 48 39.889	14.0	14.0	0.04069999977946282	0.0364999994635582	90.0	A	O	b'2018yCat.1345....0G'	Be	3.733942186460101	228.23428310705583	-1.0
361	b'EM* MWC  470'	04 18 05.7771	+53 37 07.245	14.0	14.0	0.030300000682473183	0.021199999377131462	90.0	A	O	b'2018yCat.1345....0G'	Be	2.2734110948916717	150.68321186369022	-1.0
362	b'KPD 2051+3544'	20 53 18.7221	+35 55 51.658	14.0	14.0	0.030300000682473183	0.039000000804662704	90.0	A	O	b'2018yCat.1345....0G'	B	-5.614661508657014	78.40278453702437	-1.0
363	b'LS  II +18    5'	19 39 08.1267	+18 49 44.115	14.0	14.0	0.023499999195337296	0.03620000183582306	90.0	A	O	b'2018yCat.1345....0G'	B	-1.5404942972699942	55.05193275925613	-1.0
364	b'CD-46 11006s'	16 46 08.8599	-47 01 45.298	14.0	14.0	0.05209999904036522	0.060199998319149024	90.0	A	O	b'2018yCat.1345....0G'	B	-1.04742616837446	338.5499159198935	-1.0
365	b'KUV 09469+3813'	09 49 58.7877	+37 59 19.510	14.0	14.0	0.06859999895095825	0.059799998998641975	90.0	A	O	b'2018yCat.1345....0G'	B	50.66741178798173	185.16326432141076	-1.0
366	b'SDSS J125918.50+101643.8'	12 59 18.5073	+10 16 43.849	14.0	14.0	0.2460000067949295	0.17890000343322754	90.0	A	O	b'2018yCat.1345....0G'	B	73.04883001541144	309.5859842427841	-1.0
367	b'LS  VI -04   15'	06 58 38.8672	-04 37 18.066	14.0	14.0	0.0502999983727932	0.05150000005960465	90.0	A	O	b'2018yCat.1345....0G'	B	-0.5064396117227999	217.86608873336533	771.0
368	b'SDSS J172538.77+272413.8'	17 25 38.7779	+27 24 13.943	14.0	14.0	0.0414000004529953	0.050799999386072166	90.0	A	O	b'2018yCat.1345....0G'	B	29.919415216541314	50.49937327691808	-1.0
369	b'FBS 1338+666'	13 39 33.0768	+66 20 40.639	14.0	14.0	0.07970000058412552	0.06300000101327896	90.0	A	O	b'2018yCat.1345....0G'	B	50.07844288695158	115.44526792448565	-1.0
370	b'EM* MWC   17'	01 47 38.4697	+60 41 57.304	14.0	14.0	0.017400000244379044	0.022099999710917476	90.0	A	O	b'2018yCat.1345....0G'	B	-1.4254759641778352	129.75783282440528	-1.0
371	b'KIC 8302197'	19 31 03.3755	+44 13 25.531	14.0	14.0	0.04850000143051148	0.051899999380111694	90.0	A	O	b'2018yCat.1345....0G'	B	12.024358067226505	76.73053399099891	-1.0
372	b'EC 04506-4813'	04 51 58.7	-48 08 27	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	B	-39.445407678460725	254.39616214931544	-1.0
373	b'BD-07  5977'	23 17 46.7880	-06 28 30.942	14.0	14.0	0.038499999791383736	0.028599999845027924	90.0	A	O	b'2018yCat.1345....0G'	B	-59.645381287138854	71.549399355954	-1.0
374	b'HD 204185'	21 24 19.2400	+61 16 16.920	14.0	14.0	0.034699998795986176	0.03209999948740005	90.0	A	O	b'2018yCat.1345....0G'	B	7.7695398967471245	100.52867722878	-1.0
375	b'SDSS J151032.92+021207.6'	15 10 32.9117	+02 12 07.724	14.0	14.0	0.056200001388788216	0.053100001066923135	90.0	A	O	b'2018yCat.1345....0G'	B	48.416775986990146	2.1107104079062013	-1.0
376	b'LS   I +63  178'	02 01 00.5008	+63 30 10.251	14.0	14.0	0.018500000238418583	0.021400000900030136	90.0	A	O	b'2018yCat.1345....0G'	B	1.6715022253929943	130.59918533226542	-1.0
377	b'Ton  224'	15 13 21.2943	+26 22 52.981	14.0	14.0	0.045899998396635056	0.053599998354911804	90.0	A	O	b'2018yCat.1345....0G'	B	58.41638527161401	39.81996509625337	-1.0
378	b'SDSS J090138.57+003304.2'	09 01 38.5781	+00 33 04.250	14.0	14.0	0.1551000028848648	0.12759999930858612	90.0	A	O	b'2018yCat.1345....0G'	B	28.89630611316158	228.62251448060107	-1.0
379	b'BD+62   409'	02 30 32.5343	+63 11 16.615	14.0	14.0	0.014100000262260437	0.0198999997228384	90.0	A	O	b'2018yCat.1345....0G'	B	2.43411359592295	133.8380278112057	-1.0
380	b'LS III +54    2'	21 50 10.0502	+54 51 42.458	14.0	14.0	0.042500000447034836	0.03830000013113022	90.0	A	O	b'2018yCat.1345....0G'	B	0.7275517429836277	98.77366360033442	-1.0
381	b'EC 14179-1701'	14 20 42.3520	-17 15 11.303	14.0	14.0	0.06780000030994415	0.06270000338554382	90.0	A	O	b'2018yCat.1345....0G'	B	40.61981884587795	331.47131306841135	-1.0
382	b'SDSS J223430.52+203033.8'	22 34 30.5162	+20 30 33.851	14.0	14.0	0.430400013923645	0.27259999513626104	90.0	A	O	b'2018yCat.1345....0G'	B	-31.9656662117415	84.53776771940817	-1.0
383	b'SDSS J091033.79+020211.3'	09 10 33.7921	+02 02 11.413	14.0	14.0	0.10019999742507936	0.08330000191926956	90.0	A	O	b'2018yCat.1345....0G'	B	31.572246713639235	228.4766685286297	-1.0
384	b'SDSS J212620.18-034148.9'	21 26 20.1951	-03 41 48.821	14.0	14.0	1.291599988937378	1.357200026512146	90.0	A	O	b'2018yCat.1345....0G'	B	-35.802988214968536	49.205815224240105	-1.0
385	b'EC 04112-7503'	04 10 08.0	-74 55 25	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	B	-36.16381218321653	288.71336636454066	-1.0
386	b'SBSS 1638+593'	16 38 53.7850	+59 12 30.447	14.0	14.0	0.06390000134706497	0.06319999694824219	90.0	A	O	b'2018yCat.1345....0G'	B	39.847429764932905	88.99070839782922	-1.0
387	b'HS 1733+4540'	17 34 51.3495	+45 38 23.022	14.0	14.0	0.045400001108646386	0.04679999873042106	90.0	A	O	b'2018yCat.1345....0G'	B	32.011391944576424	71.76837105685948	-1.0
388	b'BD+53   689'	03 38 17.5353	+54 05 41.225	14.0	14.0	0.027000000700354576	0.02089999988675117	90.0	A	O	b'2018yCat.1345....0G'	B	-1.1614079881473849	145.9054497948175	-1.0
389	b'SDSS J022140.10+055934.4'	02 21 40.1012	+05 59 34.500	14.0	14.0	0.2833000123500824	0.23839999735355374	90.0	A	O	b'2018yCat.1345....0G'	B	-50.335917505677024	159.6386754469133	-1.0
390	b'SDSS J145819.66+344219.1'	14 58 19.6708	+34 42 19.140	14.0	14.0	0.22460000216960907	0.2365999966859817	90.0	A	O	b'2018yCat.1345....0G'	B	61.88010119529215	56.42187823898925	-1.0
391	b'2MASS J14245611+0213540'	14 24 56.0972	+02 13 54.762	14.0	14.0	0.07460000365972519	0.06769999861717224	90.0	A	O	b'2018yCat.1345....0G'	B	56.5209278694444	348.8756566126615	-1.0
392	b'USNO-A2.0 0975-20915339'	22 22 35.6086	+14 00 19.508	14.0	14.0	0.14980000257492065	0.15119999647140506	90.0	A	O	b'2018yCat.1345....0G'	B	-35.26597963659153	76.98756198717247	-1.0
393	b'TYC 3818-1084-1'	10 17 56.9495	+55 16 31.807	14.0	14.0	0.02370000071823597	0.028699999675154686	90.0	A	O	b'2018yCat.1345....0G'	B	50.55466892512447	156.75043068466636	-1.0
394	b'** SEE  334B'	17 33 39.94	-37 06 22.8	6.0	6.0			0.0	D	N	b''	B	-2.2252733733910546	351.74842667170645	-1.0
395	b'SDSS J103332.40+541030.3'	10 33 32.407	+54 10 30.47	7.0	7.0	7.0	6.0	90.0	C	O	b'2011yCat.2306....0A'	B	53.04904555285319	156.37723552681229	-1.0
396	b'EC 20450-1501'	20 47 48.4	-14 50 26	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	B	-32.34954481305553	32.0066907988544	-1.0
397	b'LS   V +45   11'	04 38 58.3344	+46 05 16.679	14.0	14.0	0.6638000011444092	0.5529000163078308	90.0	A	O	b'2018yCat.1345....0G'	B	-0.5006888959047711	158.44692588442337	-1.0
398	b'BD-06  4908'	18 48 11.8347	-05 52 15.938	14.0	14.0	0.036299999803304665	0.035999998450279236	90.0	A	O	b'2018yCat.1345....0G'	B	-1.9555883367724285	27.336243319121323	-1.0
399	b'LS III +69    1'	22 12 21.9522	+69 21 11.389	14.0	14.0	0.023099999874830246	0.022600000724196437	90.0	A	O	b'2018yCat.1345....0G'	B	10.689416575529336	109.66200117509821	-1.0
400	b'KPD 2237+4924'	22 39 36.0241	+49 40 36.246	14.0	14.0	0.03420000150799751	0.03359999880194664	90.0	A	O	b'2018yCat.1345....0G'	B	-7.7919882066129516	102.1181578287129	-1.0
401	b'EC 13150-2723'	13 17 47.5390	-27 39 27.110	14.0	14.0	0.1005999967455864	0.04600000008940697	90.0	A	O	b'2018yCat.1345....0G'	B	34.84992374975286	310.0456728866414	-1.0
402	b'[K95b] 27'			0.0	0.0			0.0			b''	B			-1.0
403	b'KIC 8022110'	19 17 58.7189	+43 50 20.890	14.0	14.0	0.04910000041127205	0.06480000168085097	90.0	A	O	b'2018yCat.1345....0G'	B	13.984347741041391	75.34179591265139	-1.0
404	b'EC 14599-2047'	15 02 46.2691	-20 59 40.423	14.0	14.0	0.050799999386072166	0.03990000113844872	90.0	A	O	b'2018yCat.1345....0G'	B	32.33036328148644	339.73536953232417	-1.0
405	b'BD+59  2434'	21 55 35.9759	+60 40 20.551	8.0	8.0	48.59000015258789	25.82999992370605	90.0	C		b'1998A&A...335L..65H'	B	4.8044140090147	102.9821784647639	-1.0
406	b'LS III +46   39'	21 02 06.9526	+46 28 27.106	14.0	14.0	0.025499999523162842	0.026399999856948853	90.0	A	O	b'2018yCat.1345....0G'	B	-0.013222270333349669	87.50032235636965	-1.0
407	b'Ton  89'	12 36 40.0808	+22 09 17.659	14.0	14.0	0.059099998325109475	0.04320000112056732	90.0	A	O	b'2018yCat.1345....0G'	B	84.00115508460756	268.1306064619717	-1.0
408	b'SBSS 1340+575'	13 42 27.8384	+57 20 16.625	14.0	14.0	0.032999999821186066	0.032999999821186066	90.0	A	O	b'2018yCat.1345....0G'	B	58.46646703638809	109.76123252813206	-1.0
409	b'LS   I +61  261'	02 05 49.8462	+61 38 18.039	14.0	14.0	0.014000000432133676	0.01979999989271164	90.0	A	O	b'2018yCat.1345....0G'	B	0.03167110241216585	131.64596065649906	-1.0
410	b'EC 11578-1244'	12 00 24.4230	-13 00 52.613	14.0	14.0	0.07349999994039537	0.03680000081658363	90.0	A	O	b'2018yCat.1345....0G'	B	47.990353909376715	284.1791163049242	-1.0
411	b'EC 03568-4849'	03 58 17.160	-48 41 06.51	7.0	7.0			0.0	D		b'2011MNRAS.415.1381C'	B	-48.19009086534565	256.80658570367586	-1.0
412	b'RX J0532.4-6535'	05 32 27.2003	-65 34 54.983	8.0	8.0	300.0	300.0	90.0	C	I	b'2009AJ....138.1003B'	B	-32.64950044323856	275.4091086110076	-1.0
413	b'FBS 2347+385'	23 49 47.6462	+38 44 41.546	14.0	14.0	0.04800000041723251	0.03950000181794167	90.0	A	O	b'2018yCat.1345....0G'	B	-22.56929925160565	109.96132501045544	-1.0
414	b'SDSS J170810.98+244341.5'	17 08 10.9796	+24 43 41.636	14.0	14.0	0.11800000071525575	0.13650000095367432	90.0	A	O	b'2018yCat.1345....0G'	B	32.871067476792234	46.14279035936162	-1.0
415	b'KUV 14136+2341'	14 15 55.9198	+23 26 42.725	14.0	14.0	0.0568000003695488	0.0714000016450882	90.0	A	O	b'2018yCat.1345....0G'	B	70.57363564358344	26.696039140692786	-1.0
416	b'KUV 04066+1129'	04 09 19.4430	+11 36 36.972	14.0	14.0	0.029300000518560413	0.01720000058412552	90.0	A	O	b'2018yCat.1345....0G'	B	-28.34213492678727	180.7041552902544	-1.0
417	b'LS III +46   63'	21 31 31.7572	+46 36 53.815	14.0	14.0	0.024299999698996544	0.02950000017881393	90.0	A	O	b'2018yCat.1345....0G'	B	-3.5405322751450186	91.12731661609304	-1.0
418	b'EM* GGA  401'	06 35 18.2797	+05 33 06.275	14.0	14.0	0.045400001108646386	0.051199998706579215	90.0	A	O	b'2018yCat.1345....0G'	B	-1.0423239922602987	206.1527560097863	-1.0
419	b'EC 19498-7007'	19 55 07.2	-69 59 58	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	B	-30.795919375490712	325.44538361078577	-1.0
420	b'KIC 4244427'	19 03 17.6400	+39 23 14.455	14.0	14.0	0.06469999998807907	0.07590000331401825	90.0	A	O	b'2018yCat.1345....0G'	B	14.701375474461155	69.9958311831231	-1.0
421	b'EGB  5'	08 11 12.7659	+10 57 17.099	14.0	14.0	0.06350000202655792	0.04109999909996986	90.0	A	O	b'2018yCat.1345....0G'	B	22.624656302486592	211.91218696378454	-1.0
422	b'LS  IV -05   35'	19 00 45.7349	-05 04 20.402	14.0	14.0	0.0471000000834465	0.045000001788139336	90.0	A	O	b'2018yCat.1345....0G'	B	-4.380089731172959	29.46977294613786	-1.0
423	b'SDSS J153827.29+065806.8'	15 38 27.2972	+06 58 06.831	14.0	14.0	0.10520000010728836	0.1517000049352646	90.0	A	O	b'2018yCat.1345....0G'	B	45.59041467520142	13.771644350693604	-1.0
424	b'EM* GGA  324'	05 16 16.7285	+36 14 03.051	14.0	14.0	0.048700001090765	0.03920000046491623	90.0	A	O	b'2018yCat.1345....0G'	B	-1.1488747136011668	170.51194137854347	-1.0
425	b'PG 1038+139'	10 41 30.3741	+13 41 14.381	14.0	14.0	0.09470000118017197	0.06440000236034392	90.0	A	O	b'2018yCat.1345....0G'	B	56.858925702516	230.29286389537663	-1.0
426	b'LS  IV -12   76'	18 31 57.4720	-12 51 15.281	14.0	14.0	0.0820000022649765	0.06689999997615814	90.0	A	O	b'2018yCat.1345....0G'	B	-1.5919411365995129	19.291435503520997	-1.0
427	b'EC 05162-5140'	05 17 24.4	-51 37 04	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	B	-35.29990629260681	258.6937475342572	-1.0
428	b'GALEX J102728.9+745947'	10 27 29.1497	+74 59 45.557	14.0	14.0	0.03319999948143959	0.03999999910593033	90.0	A	O	b'2018yCat.1345....0G'	B	38.81949919388374	134.19139505481778	-1.0
429	b'LS III +56  130'	23 16 04.8249	+57 15 18.082	14.0	14.0	0.02280000038444996	0.020099999383091927	90.0	A	O	b'2018yCat.1345....0G'	B	-3.2562556255526234	110.28329181586972	-1.0
430	b'SDSS J163404.70+324438.5'	16 34 04.7030	+32 44 38.574	14.0	14.0	0.2476000040769577	0.2651000022888184	90.0	A	O	b'2018yCat.1345....0G'	B	41.98236250693416	53.81990791181148	-1.0
431	b'PHL   699'	00 09 45.9074	-21 56 13.705	14.0	14.0	0.0658000037074089	0.04410000145435333	90.0	A	O	b'2018yCat.1345....0G'	B	-79.20039336692327	59.39740657905357	-1.0
432	b'EC 20556-4222'	20 58 57.9	-42 11 15	5.0	5.0			0.0	D	O	b'2013MNRAS.431..240O'	B	-40.88281125505047	359.2554612774745	-1.0
433	b'SDSS J000749.27-101241.8'	00 07 49.2634	-10 12 41.922	14.0	14.0	0.5354999899864197	0.32820001244544983	90.0	A	O	b'2018yCat.1345....0G'	B	-70.20577576794663	89.58162855434475	-1.0
434	b'LS   V +45   20'	05 03 12.7703	+45 32 45.526	14.0	14.0	0.04019999876618385	0.03339999914169312	90.0	A	O	b'2018yCat.1345....0G'	B	2.4056086814869646	161.55850766375556	-1.0
435	b'CPD-60  3125'	11 36 09.5642	-61 35 38.141	14.0	14.0	0.038600001484155655	0.041200000792741776	90.0	A	O	b'2018yCat.1345....0G'	B	-0.01915058517030103	294.10433601538534	-1.0
436	b'LS   I +59   17'	23 48 38.4889	+59 17 02.621	14.0	14.0	0.021400000900030136	0.01979999989271164	90.0	A	O	b'2018yCat.1345....0G'	B	-2.6146253339070427	114.97930116418426	-1.0
437	b'SBSS 1343+547'	13 45 15.4708	+54 27 41.813	14.0	14.0	0.059999998658895486	0.058600001037120826	90.0	A	O	b'2018yCat.1345....0G'	B	60.94472544983885	106.76230551620357	-1.0
438	b'SDSS J092140.37+004347.9'	09 21 40.3757	+00 43 48.003	14.0	14.0	0.1964000016450882	0.1949000060558319	90.0	A	O	b'2018yCat.1345....0G'	B	33.24906848604339	231.52112302360646	-1.0
439	b'BD+63  2100'	00 04 11.8617	+64 17 40.246	14.0	14.0	0.032600000500679016	0.03460000082850456	90.0	A	O	b'2018yCat.1345....0G'	B	1.891162972626496	117.83607824711969	-1.0
440	b'BD+25  1047'	05 57 39.2394	+25 03 09.503	14.0	14.0	0.04030000045895577	0.034699998795986176	90.0	A	O	b'2018yCat.1345....0G'	B	0.3213685836597497	184.70743304232016	-1.0
441	b'EC 21347-3002'	21 37 41.3	-29 48 36	5.0	5.0			0.0	D	O	b'2015MNRAS.453.1879K'	B	-47.64661443272048	17.439933037443527	-1.0
442	b'GSC 03628-00816'	22 36 56.5435	+50 30 41.610	14.0	14.0	0.017999999225139618	0.01860000006854534	90.0	A	O	b'2018yCat.1345....0G'	B	-6.855491101823577	102.15866419000271	-1.0
443	b'PG 1334+117'	13 36 53.9927	+11 26 05.380	14.0	14.0	0.07020000368356705	0.04930000007152557	90.0	A	O	b'2018yCat.1345....0G'	B	71.01725619136492	339.3595028459631	-1.0
444	b'[SGR2006]  71'	16 53 42.1654	-41 41 12.113	14.0	14.0	0.03940000012516976	0.03390000015497208	90.0	A	O	b'2018yCat.1345....0G'	B	1.338479453330497	343.517062266739	-1.0
